date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:32	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:37:28%20GMT	http://ccm.npo.nl/	/home/silke/websites/wieisdemol/ccm.npo.nl/index.html	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:37:29%20GMT	http://search-api.avrotros.nl/	/home/silke/websites/wieisdemol/search-api.avrotros.nl/index.html	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	89500/89500	------	200	untouched ('')	application/javascript	etag:W/%227c14a783dfeb3d238ccd3edd840d82ee%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/vendor/jquery-latest.min.js?v=at-ad886e472b	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/vendor/jquery-latest.min3aa3.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	73015/73015	------	200	untouched ('')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/vendor/lodash/4.17.21/lodash.min.js?v=at-ae854b0402	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/vendor/lodash/4.17.21/lodash.min6e1f.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	15435/15435	------	200	untouched ('')	application/javascript	etag:W/%223dd75ed19598905f448a976beeb84057%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-core.js?v=at-2d54773cd2	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-coree5f5.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	4263/4263	------	200	untouched ('')	application/javascript	etag:W/%22bf1ddfb2d5d70a716b6acf8e52f7394a%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-utm-atinternet.js?v=at-da9b7e544e	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-utm-atinternet75d3.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	1077/1077	------	200	untouched ('')	application/javascript	etag:W/%228558fe29e546690c0a9afbc716274580%22	https://resources.assets.avrotros.nl/wieisdemol/scripts/core.js?v=at-21e3a71293	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/wieisdemol/scripts/core20cf.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	2429/2429	------	200	untouched ('')	application/javascript	etag:%22hSApWw%22	https://hub.npo-data.nl/tags/tag.min.js	/home/silke/websites/wieisdemol/hub.npo-data.nl/tags/tag.min.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	32682/32682	------	200	untouched ('')	image/png	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/apple-touch-icon.png	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/apple-touch-icon.png	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	1402/1402	------	200	untouched ('')	image/png	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon-32x32.png	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon-32x32.png	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	788/788	------	200	untouched ('')	image/png	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon-16x16.png	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon-16x16.png	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	12517/12517	------	200	untouched ('OK')	image/svg+xml	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/safari-pinned-tab.svg	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/safari-pinned-tab.svg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	219515/219515	------	200	untouched ('OK')	application/x-javascript	date:Sun,%2011%20Feb%202024%2017:37:50%20GMT	https://connect.facebook.net/en_US/fbevents.js	/home/silke/websites/wieisdemol/connect.facebook.net/en_US/fbevents.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	917708/917708	------	200	untouched ('')	image/jpeg	etag:%22ae63b49969b59d9ef0fea8c11ee12a02%22	https://wieisdemol.assets.avrotros.nl/user_upload/widm24-aflevering6-afvragen.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/widm24-aflevering6-afvragen.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	104140/104140	------	200	untouched ('')	image/jpeg	etag:%22c03440d902457a0863ebed1cf1983a9e%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-A.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-A.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	98252/98252	------	200	untouched ('')	image/jpeg	etag:%22a3a12dfddefa010cce211139d3bb33be%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-B.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-B.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	98066/98066	------	200	untouched ('')	image/jpeg	etag:%2264681e49bc897c298d46024a5ebccfec%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-C.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-C.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	88573/88573	------	200	untouched ('')	image/jpeg	etag:%223492c3dfad2296c2083796d2978d89d2%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-D.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-D.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	110658/110658	------	200	untouched ('')	image/jpeg	etag:%22e4c89306abd24bb6591903785413ebab%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-E.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-E.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	89228/89228	------	200	untouched ('')	image/jpeg	etag:%224cc27f266c1ee2d0d721a774eb243729%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-F.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-F.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	105376/105376	------	200	untouched ('')	image/jpeg	etag:%22039004007e8eb6c0fa9667c4eca5db09%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-G.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-G.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	93762/93762	------	200	untouched ('')	image/jpeg	etag:%22ae0a034325895ebc6f1af269caa7b454%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-H.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-H.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	98334/98334	------	200	untouched ('')	image/jpeg	etag:%221a3dfb2b1a37c0823cf50960fcd6a246%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-I.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-I.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	98757/98757	------	200	untouched ('')	image/jpeg	etag:%22e54dc49bb72251098fa8895871994867%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-J.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-J.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	34658/34658	------	200	untouched ('')	image/jpeg	etag:%226522ec1babfe240e77cf61a6b03e5dcc%22	https://wieisdemol.assets.avrotros.nl/_processed_/3/4/csm_widm24-afvaller5_01_9cc54a5868.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/3/4/csm_widm24-afvaller5_01_9cc54a5868.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	65754/65754	------	200	untouched ('')	image/jpeg	etag:%220a4587ee0237e3cb331da1fbbd135870%22	https://wieisdemol.assets.avrotros.nl/_processed_/b/7/csm_widm24-aflevering6_dcede3278c.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/b/7/csm_widm24-aflevering6_dcede3278c.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	37368/37368	------	200	untouched ('')	image/jpeg	etag:%226721a45fb2a54d975ec4f784c46e7c72%22	https://wieisdemol.assets.avrotros.nl/_processed_/c/f/csm_5.2-thumb_089494f664.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/c/f/csm_5.2-thumb_089494f664.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	29933/29933	------	200	untouched ('')	image/jpeg	etag:%226a421c61f28eeb72c8fadad10919f3bc%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/7/csm_MolTalk-6_2d344cea7d.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/7/csm_MolTalk-6_2d344cea7d.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	27069/27069	------	200	untouched ('')	image/jpeg	etag:%2202e77e0d874199c38efee871bf293400%22	https://wieisdemol.assets.avrotros.nl/_processed_/7/d/csm_NDM-thumbnail-6-2024_fefb2925bd.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/7/d/csm_NDM-thumbnail-6-2024_fefb2925bd.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	22716/22716	------	200	untouched ('')	image/jpeg	etag:%223f95eb25e1fe017cd01f3aa49423f1c0%22	https://wieisdemol.assets.avrotros.nl/_processed_/e/b/csm_WIDM-podcast-2024_83ec85cdd6.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/e/b/csm_WIDM-podcast-2024_83ec85cdd6.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	40466/40466	------	200	untouched ('')	image/jpeg	etag:%22eb1bc8d7c486312479f91ed87b1739d9%22	https://wieisdemol.assets.avrotros.nl/_processed_/1/7/csm_widm24-opdracht1-nietsisiets-1_d2416a5668.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/1/7/csm_widm24-opdracht1-nietsisiets-1_d2416a5668.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	38318/38318	------	200	untouched ('')	image/jpeg	etag:%22afd2be9bf521b0c00f2574ccc26de084%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/5/csm_widm24-opdracht2-bijelkaarpassen-1_2deb518a0e.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/5/csm_widm24-opdracht2-bijelkaarpassen-1_2deb518a0e.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	329141/329141	------	200	untouched ('')	image/png	date:Fri,%2019%20Jan%202024%2014:43:07%20GMT	https://wieisdemol.avrotros.nl/typo3temp/assets/_processed_/6/8/csm_footer-app_7c43e92a84.png	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3temp/assets/_processed_/6/8/csm_footer-app_7c43e92a84.png	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	10237/10237	------	200	untouched ('')	application/javascript	etag:W/%22c194d65db789e2edf400607452fd0978%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-browser.js?v=at-8a47dea306	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-browser8aa6.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	68149/68149	------	200	untouched ('')	application/javascript	etag:W/%227b3b411cdbb1e51cf8330e5cbf685a81%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-piano-analytics.js?v=at-bc3f36ca71	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-piano-analytics27c4.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	3291/3291	------	200	untouched ('')	application/javascript	etag:W/%22b3df6a976ac46adbe3ca1cf3b890adf9%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-toggles.js?v=at-72513bb03d	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-toggles956e.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	3334/3334	------	200	untouched ('')	application/javascript	etag:W/%227abc87ae6104310fea4f8e4d6749b8b5%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-lazy-defer.js?v=at-f019a9556d	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-lazy-defer2f88.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	3277/3277	------	200	untouched ('')	application/javascript	etag:W/%22d442c81ae73a84ced98b07f03fb963d0%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-lazy-images.js?v=at-39d12c6bb7	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-lazy-imagesf0e2.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	2839/2839	------	200	untouched ('')	application/javascript	etag:W/%22897cd6189986e1eac12fa58dee10603c%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-svg4everybody.js?v=at-dccb55c27f	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-svg4everybody8dda.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	12641/12641	------	200	untouched ('')	application/javascript	etag:W/%227b9fc77a225ebf222ec141d74066ec41%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-photo-carousel.js?v=at-36a151b605	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-photo-carousel8a7b.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	8496/8496	------	200	untouched ('')	application/javascript	etag:W/%22c15189d01c9dee70b737dbf20ca3ac7f%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-modal.js?v=at-84d3b3d2ad	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-modalbca1.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	3654/3654	------	200	untouched ('')	application/javascript	etag:W/%22c762a826c0f0a632c6512f25cc5b4447%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-dmd-form.js?v=at-5bc07177ca	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-dmd-formde5d.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	3648/3648	------	200	untouched ('')	application/javascript	etag:W/%22dfa032af836f2c0541fb83346bcc05df%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-sharer.js?v=at-be7f00a272	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-sharerf819.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	5464/5464	------	200	untouched ('')	application/javascript	etag:W/%22e2a03d01708a256e4ee2b6d915cc3556%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-offline-pwa.js?v=at-2fe0c3ea1f	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-offline-pwa3303.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	9878/9878	------	200	untouched ('')	application/javascript	etag:W/%22b6516e98ccc2d719432b5119f6098edb%22	https://resources.assets.avrotros.nl/wieisdemol/scripts/footer.js?v=at-631d99d2f4	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/wieisdemol/scripts/footer4475.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	3750/3750	------	200	untouched ('')	application/javascript	date:Wed,%2019%20Jul%202023%2011:31:57%20GMT	https://wieisdemol.avrotros.nl/sw.js	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/sw.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	7336/7336	------	200	untouched ('')	application/javascript	date:Sun,%2011%20Feb%202024%2017:39:52%20GMT	https://wieisdemol.avrotros.nl/cdn-cgi/challenge-platform/h/b/scripts/jsd/a990e557/main.js	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/cdn-cgi/challenge-platform/h/b/scripts/jsd/a990e557/main.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	169534/169534	------	200	untouched ('')	image/jpeg	etag:%2275ceb3e2ff25de1cbe0c6a168f5e548d%22	https://wieisdemol.assets.avrotros.nl/_processed_/b/7/csm_widm24-aflevering6_4a1b7b2909.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/b/7/csm_widm24-aflevering6_4a1b7b2909.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
18:46:32	946/946	------	200	untouched ('')	application/javascript	date:Sun,%2011%20Feb%202024%2008:06:33%20GMT	https://wieisdemol.avrotros.nl/typo3temp/assets/js/301d3defed.js?1707639013	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3temp/assets/js/301d3defed6cdd.js	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
18:46:32	2473/2473	------	200	untouched ('')	text/javascript	etag:%22728d597aa4add91:0%22	http://adcdn.ster.nl/script/avrotros.wieisdemol.details.min.js	/home/silke/websites/wieisdemol/adcdn.ster.nl/script/avrotros.wieisdemol.details.min.js	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
18:46:32	42968/42968	------	200	untouched ('')	image/jpeg	etag:%22e6f51cf609dde8576b52b24cc82ad38a%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/0/csm_widm24-aflevering4_b1a204b281.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/0/csm_widm24-aflevering4_b1a204b281.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
18:46:32	27619/27619	------	200	untouched ('')	image/jpeg	etag:%22ec3481420c2c873e21d37c17035f6cde%22	https://wieisdemol.assets.avrotros.nl/_processed_/a/d/csm_Dennis-Weening_7e78b4e653.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/a/d/csm_Dennis-Weening_7e78b4e653.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
18:46:32	50070/50070	------	200	untouched ('')	image/jpeg	etag:%22175623495d49c3f2641526b282b55a25%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/1/csm_widm24-opdracht1-opelkaarrekenen-1_8433c53745.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/1/csm_widm24-opdracht1-opelkaarrekenen-1_8433c53745.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
